APNXId,displayName,dataProvider,DataCost,MinCPM,PercentOfMedia,member_id,provider,code,subtype
253617,Geographic:IP based:USA:Pennsylvania:Scranton--Wilkes-Barre,BlueKai,0.58,,,1262,,bk_33546,geotargeting
253618,Geographic:IP based:USA:Pennsylvania:Selinsgrove,BlueKai,0.58,,,1262,,bk_33547,geotargeting
253619,Geographic:IP based:USA:Pennsylvania:Somerset,BlueKai,0.58,,,1262,,bk_33548,geotargeting
253620,Geographic:IP based:USA:Pennsylvania:St. Marys,BlueKai,0.58,,,1262,,bk_33550,geotargeting
253621,Geographic:IP based:USA:Pennsylvania:State College,BlueKai,0.58,,,1262,,bk_33549,geotargeting
253622,Geographic:IP based:USA:Pennsylvania:Sunbury,BlueKai,0.58,,,1262,,bk_33551,geotargeting
253623,Geographic:IP based:USA:Pennsylvania:Warren,BlueKai,0.58,,,1262,,bk_33552,geotargeting
253624,Geographic:IP based:USA:Pennsylvania:Williamsport,BlueKai,0.58,,,1262,,bk_33553,geotargeting
253625,Geographic:IP based:USA:Pennsylvania:York-Hanover,BlueKai,0.58,,,1262,,bk_33554,geotargeting
253626,Geographic:IP based:USA:Rhode Island,BlueKai,0.58,,,1262,,bk_32829,geotargeting
253627,Geographic:IP based:USA:Rhode Island:Providence-New Bedford-Fall River,BlueKai,0.58,,,1262,,bk_33557,geotargeting
253628,Geographic:IP based:USA:South Carolina,BlueKai,0.58,,,1262,,bk_32830,geotargeting
253629,Geographic:IP based:USA:South Carolina:Anderson,BlueKai,0.58,,,1262,,bk_33558,geotargeting
253630,Geographic:IP based:USA:South Carolina:Bennettsville,BlueKai,0.58,,,1262,,bk_33559,geotargeting
253631,Geographic:IP based:USA:South Carolina:Charleston-North Charleston,BlueKai,0.58,,,1262,,bk_33560,geotargeting
253632,Geographic:IP based:USA:South Carolina:Chester,BlueKai,0.58,,,1262,,bk_33561,geotargeting
253633,Geographic:IP based:USA:South Carolina:Columbia,BlueKai,0.58,,,1262,,bk_33562,geotargeting
253634,Geographic:IP based:USA:South Carolina:Dillon,BlueKai,0.58,,,1262,,bk_33563,geotargeting
253635,Geographic:IP based:USA:South Carolina:Florence,BlueKai,0.58,,,1262,,bk_33564,geotargeting
253636,Geographic:IP based:USA:South Carolina:Gaffney,BlueKai,0.58,,,1262,,bk_33565,geotargeting
253637,Geographic:IP based:USA:South Carolina:Georgetown,BlueKai,0.58,,,1262,,bk_33566,geotargeting
253638,Geographic:IP based:USA:South Carolina:Greenville,BlueKai,0.58,,,1262,,bk_33567,geotargeting
253639,Geographic:IP based:USA:South Carolina:Greenwood,BlueKai,0.58,,,1262,,bk_33568,geotargeting
253640,Geographic:IP based:USA:South Carolina:Hilton Head Island-Beaufort,BlueKai,0.58,,,1262,,bk_33569,geotargeting
253641,Geographic:IP based:USA:South Carolina:Lancaster,BlueKai,0.58,,,1262,,bk_33570,geotargeting
253642,Geographic:IP based:USA:South Carolina:Myrtle Beach-Conway-North Myrtle Beach,BlueKai,0.58,,,1262,,bk_33571,geotargeting
253643,Geographic:IP based:USA:South Carolina:Newberry,BlueKai,0.58,,,1262,,bk_33572,geotargeting
253644,Geographic:IP based:USA:South Carolina:Orangeburg,BlueKai,0.58,,,1262,,bk_33573,geotargeting
253645,Geographic:IP based:USA:South Carolina:Seneca,BlueKai,0.58,,,1262,,bk_33574,geotargeting
253648,Geographic:IP based:USA:South Carolina:Spartanburg,BlueKai,0.58,,,1262,,bk_33575,geotargeting
253649,Geographic:IP based:USA:South Carolina:Sumter,BlueKai,0.58,,,1262,,bk_33576,geotargeting
253650,Geographic:IP based:USA:South Carolina:Union,BlueKai,0.58,,,1262,,bk_33577,geotargeting
253651,Geographic:IP based:USA:South Carolina:Walterboro,BlueKai,0.58,,,1262,,bk_33578,geotargeting
253652,Geographic:IP based:USA:South Dakota,BlueKai,0.58,,,1262,,bk_32831,geotargeting
253653,Geographic:IP based:USA:South Dakota:Aberdeen,BlueKai,0.58,,,1262,,bk_33579,geotargeting
253654,Geographic:IP based:USA:South Dakota:Brookings,BlueKai,0.58,,,1262,,bk_33580,geotargeting
253655,Geographic:IP based:USA:South Dakota:Huron,BlueKai,0.58,,,1262,,bk_33581,geotargeting
253656,Geographic:IP based:USA:South Dakota:Mitchell,BlueKai,0.58,,,1262,,bk_33582,geotargeting
253657,Geographic:IP based:USA:South Dakota:Pierre,BlueKai,0.58,,,1262,,bk_33583,geotargeting
253658,Geographic:IP based:USA:South Dakota:Rapid City,BlueKai,0.58,,,1262,,bk_33584,geotargeting
253659,Geographic:IP based:USA:South Dakota:Sioux City,BlueKai,0.58,,,1262,,bk_33129,geotargeting
253660,Geographic:IP based:USA:South Dakota:Sioux Falls,BlueKai,0.58,,,1262,,bk_33585,geotargeting
253661,Geographic:IP based:USA:South Dakota:Spearfish,BlueKai,0.58,,,1262,,bk_33586,geotargeting
253662,Geographic:IP based:USA:South Dakota:Vermillion,BlueKai,0.58,,,1262,,bk_33587,geotargeting
253663,Geographic:IP based:USA:South Dakota:Watertown,BlueKai,0.58,,,1262,,bk_33588,geotargeting
253664,Geographic:IP based:USA:South Dakota:Yankton,BlueKai,0.58,,,1262,,bk_33589,geotargeting
253665,Geographic:IP based:USA:Tennessee,BlueKai,0.58,,,1262,,bk_32832,geotargeting
253666,Geographic:IP based:USA:Tennessee:Athens,BlueKai,0.58,,,1262,,bk_33590,geotargeting
253667,Geographic:IP based:USA:Tennessee:Brownsville,BlueKai,0.58,,,1262,,bk_33591,geotargeting
253668,Geographic:IP based:USA:Tennessee:Chattanooga,BlueKai,0.58,,,1262,,bk_33614,geotargeting
253669,Geographic:IP based:USA:Tennessee:Cleveland,BlueKai,0.58,,,1262,,bk_33592,geotargeting
253670,Geographic:IP based:USA:Tennessee:Columbia,BlueKai,0.58,,,1262,,bk_33593,geotargeting
253671,Geographic:IP based:USA:Tennessee:Cookeville,BlueKai,0.58,,,1262,,bk_33594,geotargeting
253672,Geographic:IP based:USA:Tennessee:Crossville,BlueKai,0.58,,,1262,,bk_33595,geotargeting
253673,Geographic:IP based:USA:Tennessee:Dyersburg,BlueKai,0.58,,,1262,,bk_33596,geotargeting
253674,Geographic:IP based:USA:Tennessee:Greeneville,BlueKai,0.58,,,1262,,bk_33597,geotargeting
253675,Geographic:IP based:USA:Tennessee:Harriman,BlueKai,0.58,,,1262,,bk_33598,geotargeting
253676,Geographic:IP based:USA:Tennessee:Humboldt,BlueKai,0.58,,,1262,,bk_33599,geotargeting
253677,Geographic:IP based:USA:Tennessee:Jackson,BlueKai,0.58,,,1262,,bk_33600,geotargeting
253678,Geographic:IP based:USA:Tennessee:Johnson City,BlueKai,0.58,,,1262,,bk_33601,geotargeting
253679,Geographic:IP based:USA:Tennessee:Knoxville,BlueKai,0.58,,,1262,,bk_33602,geotargeting
253680,Geographic:IP based:USA:Tennessee:La Follette,BlueKai,0.58,,,1262,,bk_33603,geotargeting
253681,Geographic:IP based:USA:Tennessee:Lawrenceburg,BlueKai,0.58,,,1262,,bk_33604,geotargeting
253682,Geographic:IP based:USA:Tennessee:Lewisburg,BlueKai,0.58,,,1262,,bk_33605,geotargeting
253683,Geographic:IP based:USA:Tennessee:Martin,BlueKai,0.58,,,1262,,bk_33606,geotargeting
253684,Geographic:IP based:USA:Tennessee:Memphis,BlueKai,0.58,,,1262,,bk_33617,geotargeting
253685,Geographic:IP based:USA:Tennessee:Morristown,BlueKai,0.58,,,1262,,bk_33607,geotargeting
253686,Geographic:IP based:USA:Tennessee:Nashville-Davidson--Murfreesboro,BlueKai,0.58,,,1262,,bk_33608,geotargeting
253687,Geographic:IP based:USA:Tennessee:Newport,BlueKai,0.58,,,1262,,bk_33609,geotargeting
253688,Geographic:IP based:USA:Tennessee:Paris,BlueKai,0.58,,,1262,,bk_33610,geotargeting
253689,Geographic:IP based:USA:Tennessee:Sevierville,BlueKai,0.58,,,1262,,bk_33611,geotargeting
253690,Geographic:IP based:USA:Tennessee:Shelbyville,BlueKai,0.58,,,1262,,bk_33612,geotargeting
253691,Geographic:IP based:USA:Tennessee:Tullahoma,BlueKai,0.58,,,1262,,bk_33613,geotargeting
253692,Geographic:IP based:USA:Tennessee:Union City,BlueKai,0.58,,,1262,,bk_33616,geotargeting
253693,Geographic:IP based:USA:Texas,BlueKai,0.58,,,1262,,bk_32833,geotargeting
253694,Geographic:IP based:USA:Texas:Abilene,BlueKai,0.58,,,1262,,bk_33619,geotargeting
253695,Geographic:IP based:USA:Texas:Alice,BlueKai,0.58,,,1262,,bk_33620,geotargeting
253696,Geographic:IP based:USA:Texas:Amarillo,BlueKai,0.58,,,1262,,bk_33621,geotargeting
253697,Geographic:IP based:USA:Texas:Andrews,BlueKai,0.58,,,1262,,bk_33622,geotargeting
253698,Geographic:IP based:USA:Texas:Athens,BlueKai,0.58,,,1262,,bk_33623,geotargeting
253699,Geographic:IP based:USA:Texas:Austin-Round Rock,BlueKai,0.58,,,1262,,bk_33624,geotargeting
253700,Geographic:IP based:USA:Texas:Bay City,BlueKai,0.58,,,1262,,bk_33625,geotargeting
253701,Geographic:IP based:USA:Texas:Beaumont-Port Arthur,BlueKai,0.58,,,1262,,bk_33626,geotargeting
253702,Geographic:IP based:USA:Texas:Beeville,BlueKai,0.58,,,1262,,bk_33627,geotargeting
253703,Geographic:IP based:USA:Texas:Big Spring,BlueKai,0.58,,,1262,,bk_33628,geotargeting
253704,Geographic:IP based:USA:Texas:Borger,BlueKai,0.58,,,1262,,bk_33629,geotargeting
253705,Geographic:IP based:USA:Texas:Brenham,BlueKai,0.58,,,1262,,bk_33630,geotargeting
253706,Geographic:IP based:USA:Texas:Brownsville-Harlingen,BlueKai,0.58,,,1262,,bk_33631,geotargeting
253707,Geographic:IP based:USA:Texas:Brownwood,BlueKai,0.58,,,1262,,bk_33632,geotargeting
253708,Geographic:IP based:USA:Texas:College Station-Bryan,BlueKai,0.58,,,1262,,bk_33633,geotargeting
253709,Geographic:IP based:USA:Texas:Corpus Christi,BlueKai,0.58,,,1262,,bk_33634,geotargeting
253710,Geographic:IP based:USA:Texas:Corsicana,BlueKai,0.58,,,1262,,bk_33635,geotargeting
253711,Geographic:IP based:USA:Texas:Dallas-Fort Worth-Arlington,BlueKai,0.58,,,1262,,bk_33636,geotargeting
253712,Geographic:IP based:USA:Texas:Del Rio,BlueKai,0.58,,,1262,,bk_33637,geotargeting
253713,Geographic:IP based:USA:Texas:Dumas,BlueKai,0.58,,,1262,,bk_33638,geotargeting
253714,Geographic:IP based:USA:Texas:Eagle Pass,BlueKai,0.58,,,1262,,bk_33639,geotargeting
253715,Geographic:IP based:USA:Texas:El Campo,BlueKai,0.58,,,1262,,bk_33640,geotargeting
253716,Geographic:IP based:USA:Texas:El Paso,BlueKai,0.58,,,1262,,bk_33641,geotargeting
253717,Geographic:IP based:USA:Texas:Gainesville,BlueKai,0.58,,,1262,,bk_33642,geotargeting
253718,Geographic:IP based:USA:Texas:Granbury,BlueKai,0.58,,,1262,,bk_33643,geotargeting
253719,Geographic:IP based:USA:Texas:Hereford,BlueKai,0.58,,,1262,,bk_33644,geotargeting
253720,Geographic:IP based:USA:Texas:Houston-Sugar Land-Baytown,BlueKai,0.58,,,1262,,bk_33645,geotargeting
253721,Geographic:IP based:USA:Texas:Huntsville,BlueKai,0.58,,,1262,,bk_33646,geotargeting
253722,Geographic:IP based:USA:Texas:Jacksonville,BlueKai,0.58,,,1262,,bk_33647,geotargeting
253723,Geographic:IP based:USA:Texas:Kerrville,BlueKai,0.58,,,1262,,bk_33648,geotargeting
253724,Geographic:IP based:USA:Texas:Killeen-Temple-Fort Hood,BlueKai,0.58,,,1262,,bk_33649,geotargeting
253725,Geographic:IP based:USA:Texas:Kingsville,BlueKai,0.58,,,1262,,bk_33650,geotargeting
253726,Geographic:IP based:USA:Texas:Lamesa,BlueKai,0.58,,,1262,,bk_33651,geotargeting
253727,Geographic:IP based:USA:Texas:Laredo,BlueKai,0.58,,,1262,,bk_33652,geotargeting
253728,Geographic:IP based:USA:Texas:Levelland,BlueKai,0.58,,,1262,,bk_33653,geotargeting
253729,Geographic:IP based:USA:Texas:Longview,BlueKai,0.58,,,1262,,bk_33654,geotargeting
253730,Geographic:IP based:USA:Texas:Lubbock,BlueKai,0.58,,,1262,,bk_33655,geotargeting
253731,Geographic:IP based:USA:Texas:Lufkin,BlueKai,0.58,,,1262,,bk_33656,geotargeting
253732,Geographic:IP based:USA:Texas:Marshall,BlueKai,0.58,,,1262,,bk_33657,geotargeting
253733,Geographic:IP based:USA:Texas:McAllen-Edinburg-Mission,BlueKai,0.58,,,1262,,bk_33658,geotargeting
253734,Geographic:IP based:USA:Texas:Midland,BlueKai,0.58,,,1262,,bk_33659,geotargeting
253735,Geographic:IP based:USA:Texas:Mineral Wells,BlueKai,0.58,,,1262,,bk_33660,geotargeting
253736,Geographic:IP based:USA:Texas:Mount Pleasant,BlueKai,0.58,,,1262,,bk_33661,geotargeting
253737,Geographic:IP based:USA:Texas:Nacogdoches,BlueKai,0.58,,,1262,,bk_33662,geotargeting
253738,Geographic:IP based:USA:Texas:Odessa,BlueKai,0.58,,,1262,,bk_33663,geotargeting
253739,Geographic:IP based:USA:Texas:Palestine,BlueKai,0.58,,,1262,,bk_33664,geotargeting
253740,Geographic:IP based:USA:Texas:Pampa,BlueKai,0.58,,,1262,,bk_33665,geotargeting
253741,Geographic:IP based:USA:Texas:Paris,BlueKai,0.58,,,1262,,bk_33666,geotargeting
253742,Geographic:IP based:USA:Texas:Pecos,BlueKai,0.58,,,1262,,bk_33667,geotargeting
253743,Geographic:IP based:USA:Texas:Plainview,BlueKai,0.58,,,1262,,bk_33668,geotargeting
253744,Geographic:IP based:USA:Texas:Raymondville,BlueKai,0.58,,,1262,,bk_33669,geotargeting
253745,Geographic:IP based:USA:Texas:Rio Grande City,BlueKai,0.58,,,1262,,bk_33670,geotargeting
253746,Geographic:IP based:USA:Texas:San Angelo,BlueKai,0.58,,,1262,,bk_33671,geotargeting
253747,Geographic:IP based:USA:Texas:San Antonio,BlueKai,0.58,,,1262,,bk_33672,geotargeting
253748,Geographic:IP based:USA:Texas:Sherman-Denison,BlueKai,0.58,,,1262,,bk_33673,geotargeting
253749,Geographic:IP based:USA:Texas:Snyder,BlueKai,0.58,,,1262,,bk_33674,geotargeting
253750,Geographic:IP based:USA:Texas:Stephenville,BlueKai,0.58,,,1262,,bk_33675,geotargeting
253751,Geographic:IP based:USA:Texas:Sulphur Springs,BlueKai,0.58,,,1262,,bk_33676,geotargeting
253752,Geographic:IP based:USA:Texas:Sweetwater,BlueKai,0.58,,,1262,,bk_33677,geotargeting
253753,Geographic:IP based:USA:Texas:Texarkana-Texarkana,BlueKai,0.58,,,1262,,bk_33684,geotargeting
253754,Geographic:IP based:USA:Texas:Tyler,BlueKai,0.58,,,1262,,bk_33678,geotargeting
253755,Geographic:IP based:USA:Texas:Uvalde,BlueKai,0.58,,,1262,,bk_33679,geotargeting
253756,Geographic:IP based:USA:Texas:Vernon,BlueKai,0.58,,,1262,,bk_33680,geotargeting
253757,Geographic:IP based:USA:Texas:Victoria,BlueKai,0.58,,,1262,,bk_33681,geotargeting
253758,Geographic:IP based:USA:Texas:Waco,BlueKai,0.58,,,1262,,bk_33682,geotargeting
253759,Geographic:IP based:USA:Texas:Wichita Falls,BlueKai,0.58,,,1262,,bk_33683,geotargeting
253760,Geographic:IP based:USA:Utah,BlueKai,0.58,,,1262,,bk_32834,geotargeting
253761,Geographic:IP based:USA:Utah:Brigham City,BlueKai,0.58,,,1262,,bk_33685,geotargeting
253762,Geographic:IP based:USA:Utah:Cedar City,BlueKai,0.58,,,1262,,bk_33686,geotargeting
253763,Geographic:IP based:USA:Utah:Heber,BlueKai,0.58,,,1262,,bk_33687,geotargeting
253764,Geographic:IP based:USA:Utah:Logan,BlueKai,0.58,,,1262,,bk_33694,geotargeting
253765,Geographic:IP based:USA:Utah:Ogden-Clearfield,BlueKai,0.58,,,1262,,bk_33688,geotargeting
253766,Geographic:IP based:USA:Utah:Price,BlueKai,0.58,,,1262,,bk_33689,geotargeting
253767,Geographic:IP based:USA:Utah:Provo-Orem,BlueKai,0.58,,,1262,,bk_33690,geotargeting
253768,Geographic:IP based:USA:Utah:Salt Lake City,BlueKai,0.58,,,1262,,bk_33691,geotargeting
253769,Geographic:IP based:USA:Utah:St. George,BlueKai,0.58,,,1262,,bk_33692,geotargeting
253770,Geographic:IP based:USA:Utah:Vernal,BlueKai,0.58,,,1262,,bk_33693,geotargeting
253771,Geographic:IP based:USA:Vermont,BlueKai,0.58,,,1262,,bk_32835,geotargeting
253772,Geographic:IP based:USA:Vermont:Barre,BlueKai,0.58,,,1262,,bk_33695,geotargeting
253773,Geographic:IP based:USA:Vermont:Bennington,BlueKai,0.58,,,1262,,bk_33696,geotargeting
253774,Geographic:IP based:USA:Vermont:Burlington-South Burlington,BlueKai,0.58,,,1262,,bk_33697,geotargeting
253775,Geographic:IP based:USA:Vermont:Lebanon,BlueKai,0.58,,,1262,,bk_33345,geotargeting
253776,Geographic:IP based:USA:Vermont:Rutland,BlueKai,0.58,,,1262,,bk_33698,geotargeting
253777,Geographic:IP based:USA:Virginia,BlueKai,0.58,,,1262,,bk_32836,geotargeting
253778,Geographic:IP based:USA:Virginia:Blacksburg-Christiansburg-Radford,BlueKai,0.58,,,1262,,bk_33699,geotargeting
253779,Geographic:IP based:USA:Virginia:Charlottesville,BlueKai,0.58,,,1262,,bk_33700,geotargeting
253780,Geographic:IP based:USA:Virginia:Danville,BlueKai,0.58,,,1262,,bk_33701,geotargeting
253781,Geographic:IP based:USA:Virginia:Harrisonburg,BlueKai,0.58,,,1262,,bk_33702,geotargeting
253782,Geographic:IP based:USA:Virginia:Kingsport-Bristol-Bristol,BlueKai,0.58,,,1262,,bk_33618,geotargeting
253783,Geographic:IP based:USA:Virginia:Lynchburg,BlueKai,0.58,,,1262,,bk_33703,geotargeting
253784,Geographic:IP based:USA:Virginia:Martinsville,BlueKai,0.58,,,1262,,bk_33704,geotargeting
253785,Geographic:IP based:USA:Virginia:Richmond,BlueKai,0.58,,,1262,,bk_33705,geotargeting
253786,Geographic:IP based:USA:Virginia:Roanoke,BlueKai,0.58,,,1262,,bk_33706,geotargeting
253787,Geographic:IP based:USA:Virginia:Staunton-Waynesboro,BlueKai,0.58,,,1262,,bk_33707,geotargeting
253788,Geographic:IP based:USA:Virginia:Virginia Beach-Norfolk-Newport News,BlueKai,0.58,,,1262,,bk_33708,geotargeting
253789,Geographic:IP based:USA:Virginia:Winchester,BlueKai,0.58,,,1262,,bk_33709,geotargeting
253790,Geographic:IP based:USA:Washington,BlueKai,0.58,,,1262,,bk_32837,geotargeting
253791,Geographic:IP based:USA:Washington:Aberdeen,BlueKai,0.58,,,1262,,bk_33710,geotargeting
253792,Geographic:IP based:USA:Washington:Bellingham,BlueKai,0.58,,,1262,,bk_33711,geotargeting
253793,Geographic:IP based:USA:Washington:Bremerton-Silverdale,BlueKai,0.58,,,1262,,bk_33712,geotargeting
253794,Geographic:IP based:USA:Washington:Centralia,BlueKai,0.58,,,1262,,bk_33713,geotargeting
253795,Geographic:IP based:USA:Washington:Ellensburg,BlueKai,0.58,,,1262,,bk_33714,geotargeting
253796,Geographic:IP based:USA:Washington:Kennewick-Richland-Pasco,BlueKai,0.58,,,1262,,bk_33715,geotargeting
253797,Geographic:IP based:USA:Washington:Longview,BlueKai,0.58,,,1262,,bk_33716,geotargeting
253798,Geographic:IP based:USA:Washington:Moses Lake,BlueKai,0.58,,,1262,,bk_33717,geotargeting
253799,Geographic:IP based:USA:Washington:Mount Vernon-Anacortes,BlueKai,0.58,,,1262,,bk_33718,geotargeting
253800,Geographic:IP based:USA:Washington:Oak Harbor,BlueKai,0.58,,,1262,,bk_33719,geotargeting
253801,Geographic:IP based:USA:Washington:Olympia,BlueKai,0.58,,,1262,,bk_33720,geotargeting
253802,Geographic:IP based:USA:Washington:Port Angeles,BlueKai,0.58,,,1262,,bk_33721,geotargeting
253803,Geographic:IP based:USA:Washington:Pullman,BlueKai,0.58,,,1262,,bk_33722,geotargeting
253804,Geographic:IP based:USA:Washington:Seattle-Tacoma-Bellevue,BlueKai,0.58,,,1262,,bk_33723,geotargeting
253805,Geographic:IP based:USA:Washington:Shelton,BlueKai,0.58,,,1262,,bk_33724,geotargeting
253806,Geographic:IP based:USA:Washington:Spokane,BlueKai,0.58,,,1262,,bk_33725,geotargeting
253807,Geographic:IP based:USA:Washington:Walla Walla,BlueKai,0.58,,,1262,,bk_33726,geotargeting
253808,Geographic:IP based:USA:Washington:Wenatchee,BlueKai,0.58,,,1262,,bk_33727,geotargeting
253809,Geographic:IP based:USA:Washington:Yakima,BlueKai,0.58,,,1262,,bk_33728,geotargeting
253810,Geographic:IP based:USA:Washington DC,BlueKai,0.58,,,1262,,bk_32838,geotargeting
253811,Geographic:IP based:USA:Washington DC:Washington-Arlington-Alexandria,BlueKai,0.58,,,1262,,bk_33729,geotargeting
253812,Geographic:IP based:USA:West Virginia,BlueKai,0.58,,,1262,,bk_32839,geotargeting
253813,Geographic:IP based:USA:West Virginia:Beckley,BlueKai,0.58,,,1262,,bk_33730,geotargeting
253814,Geographic:IP based:USA:West Virginia:Bluefield,BlueKai,0.58,,,1262,,bk_33741,geotargeting
253815,Geographic:IP based:USA:West Virginia:Charleston,BlueKai,0.58,,,1262,,bk_33731,geotargeting
253816,Geographic:IP based:USA:West Virginia:Clarksburg,BlueKai,0.58,,,1262,,bk_33732,geotargeting
253817,Geographic:IP based:USA:West Virginia:Fairmont,BlueKai,0.58,,,1262,,bk_33733,geotargeting
253818,Geographic:IP based:USA:West Virginia:Hagerstown-Martinsburg,BlueKai,0.58,,,1262,,bk_33205,geotargeting
253819,Geographic:IP based:USA:West Virginia:Huntington-Ashland,BlueKai,0.58,,,1262,,bk_33736,geotargeting
253820,Geographic:IP based:USA:West Virginia:Morgantown,BlueKai,0.58,,,1262,,bk_33734,geotargeting
253821,Geographic:IP based:USA:West Virginia:Oak Hill,BlueKai,0.58,,,1262,,bk_33735,geotargeting
253822,Geographic:IP based:USA:West Virginia:Parkersburg-Marietta-Vienna,BlueKai,0.58,,,1262,,bk_33737,geotargeting
253823,Geographic:IP based:USA:West Virginia:Wheeling,BlueKai,0.58,,,1262,,bk_33740,geotargeting
253824,Geographic:IP based:USA:Wisconsin,BlueKai,0.58,,,1262,,bk_32840,geotargeting
253825,Geographic:IP based:USA:Wisconsin:Appleton,BlueKai,0.58,,,1262,,bk_33742,geotargeting
253826,Geographic:IP based:USA:Wisconsin:Baraboo,BlueKai,0.58,,,1262,,bk_33743,geotargeting
253827,Geographic:IP based:USA:Wisconsin:Beaver Dam,BlueKai,0.58,,,1262,,bk_33744,geotargeting
253828,Geographic:IP based:USA:Wisconsin:Eau Claire,BlueKai,0.58,,,1262,,bk_33745,geotargeting
253829,Geographic:IP based:USA:Wisconsin:Fond Du Lac,BlueKai,0.58,,,1262,,bk_33746,geotargeting
253830,Geographic:IP based:USA:Wisconsin:Green Bay,BlueKai,0.58,,,1262,,bk_33747,geotargeting
253831,Geographic:IP based:USA:Wisconsin:Janesville,BlueKai,0.58,,,1262,,bk_33748,geotargeting
253832,Geographic:IP based:USA:Wisconsin:Madison,BlueKai,0.58,,,1262,,bk_33749,geotargeting
253833,Geographic:IP based:USA:Wisconsin:Manitowoc,BlueKai,0.58,,,1262,,bk_33750,geotargeting
253834,Geographic:IP based:USA:Wisconsin:Marinette,BlueKai,0.58,,,1262,,bk_33764,geotargeting
253835,Geographic:IP based:USA:Wisconsin:Menomonie,BlueKai,0.58,,,1262,,bk_33751,geotargeting
